id_wifi;provinsi;kota_kabupaten;kecamatan;nama_lokasi;alamat;longitude;latitude;tahun;;
424;JAWA BARAT;KOTA BANDUNG;KECAMATAN BUAH BATU;MASJID AGUNG BUAH BATU;MASJID AGUNG MARGACINTA, JALAN MARGA CINTA, BATUNUNGGAL, WEST JAVA, 40287, INDONESIA;107.64;-69.545;2017;;
425;JAWA BARAT;KOTA BANDUNG;KECAMATAN BUAH BATU;MASJID AGUNG BUAH BATU;MASJID AGUNG MARGACINTA, JALAN MARGA CINTA, BATUNUNGGAL, WEST JAVA, 40287, INDONESIA;107.64;-69.545;2017;;
426;JAWA BARAT;KOTA BANDUNG;KECAMATAN BUAH BATU;MASJID AGUNG BUAH BATU;MASJID AGUNG MARGACINTA, JALAN MARGA CINTA, BATUNUNGGAL, WEST JAVA, 40287, INDONESIA;107.64;-69.545;2017;;
427;JAWA BARAT;KOTA BANDUNG;KECAMATAN BUAH BATU;MASJID AGUNG BUAH BATU;MASJID AGUNG MARGACINTA, JALAN MARGA CINTA, BATUNUNGGAL, WEST JAVA, 40287, INDONESIA;107.64;-69.545;2017;;
428;JAWA BARAT;KOTA BANDUNG;KECAMATAN BUAH BATU;MASJID AGUNG BUAH BATU;MASJID AGUNG MARGACINTA, JALAN MARGA CINTA, BATUNUNGGAL, WEST JAVA, 40287, INDONESIA;107.64;-69.545;2017;;
429;JAWA BARAT;KOTA BANDUNG;KECAMATAN BUAH BATU;MASJID AGUNG BUAH BATU;MASJID AGUNG MARGACINTA, JALAN MARGA CINTA, BATUNUNGGAL, WEST JAVA, 40287, INDONESIA;107.64;-69.545;2017;;
430;JAWA BARAT;KOTA BANDUNG;KECAMATAN BUAH BATU;MASJID AGUNG BUAH BATU;MASJID AGUNG MARGACINTA, JALAN MARGA CINTA, BATUNUNGGAL, WEST JAVA, 40287, INDONESIA;107.64;-69.545;2017;;
431;JAWA BARAT;KOTA BANDUNG;KECAMATAN BUAH BATU;MASJID AGUNG BUAH BATU;MASJID AGUNG MARGACINTA, JALAN MARGA CINTA, BATUNUNGGAL, WEST JAVA, 40287, INDONESIA;107.64;-69.545;2017;;
432;JAWA BARAT;KOTA BANDUNG;KECAMATAN BUAH BATU;MASJID AGUNG BUAH BATU;MASJID AGUNG MARGACINTA, JALAN MARGA CINTA, BATUNUNGGAL, WEST JAVA, 40287, INDONESIA;107.64;-69.545;2017;;
433;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL ADLA;KOMPLEK RIUNG BANDUNG, JL. RIUNG TINEUNG, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT;107.684;-69.435;2017;;
434;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL ADLA;KOMPLEK RIUNG BANDUNG, JL. RIUNG TINEUNG, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT;107.684;-69.435;2017;;
435;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL ADLA;KOMPLEK RIUNG BANDUNG, JL. RIUNG TINEUNG, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT;107.684;-69.435;2017;;
436;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL ADLA;KOMPLEK RIUNG BANDUNG, JL. RIUNG TINEUNG, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT;107.684;-69.435;2017;;
437;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL ADLA;KOMPLEK RIUNG BANDUNG, JL. RIUNG TINEUNG, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT;107.684;-69.435;2017;;
438;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL ADLA;KOMPLEK RIUNG BANDUNG, JL. RIUNG TINEUNG, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT;107.684;-69.435;2017;;
439;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL ADLA;KOMPLEK RIUNG BANDUNG, JL. RIUNG TINEUNG, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT;107.684;-69.435;2017;;
440;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL ADLA;KOMPLEK RIUNG BANDUNG, JL. RIUNG TINEUNG, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT;107.684;-69.435;2017;;
441;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL ADLA;KOMPLEK RIUNG BANDUNG, JL. RIUNG TINEUNG, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT;107.684;-69.435;2017;;
442;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL ADLA;KOMPLEK RIUNG BANDUNG, JL. RIUNG TINEUNG, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT;107.684;-69.435;2017;;
443;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL ADLA;KOMPLEK RIUNG BANDUNG, JL. RIUNG TINEUNG, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT;107.684;-69.435;2017;;
444;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL ADLA;KOMPLEK RIUNG BANDUNG, JL. RIUNG TINEUNG, CISARANTEN KIDUL, GEDEBAGE, KOTA BANDUNG, JAWA BARAT;107.684;-69.435;2017;;
445;JAWA BARAT;KOTA BANDUNG;KECAMATAN ARCAMANIK;MASJID AL HIDAYAH;JL. ARCAMANIK ENDAH, SUKAMISKIN, ARCAMANIK, KOTA BANDUNG, JAWA BARAT;107.675;-6.918;2017;;
446;JAWA BARAT;KOTA BANDUNG;KECAMATAN ARCAMANIK;MASJID AL HIDAYAH;JL. ARCAMANIK ENDAH, SUKAMISKIN, ARCAMANIK, KOTA BANDUNG, JAWA BARAT;107.675;-6.918;2017;;
447;JAWA BARAT;KOTA BANDUNG;KECAMATAN ARCAMANIK;MASJID AL HIDAYAH;JL. ARCAMANIK ENDAH, SUKAMISKIN, ARCAMANIK, KOTA BANDUNG, JAWA BARAT;107.675;-6.918;2017;;
448;JAWA BARAT;KOTA BANDUNG;KECAMATAN ARCAMANIK;MASJID AL HIDAYAH;JL. ARCAMANIK ENDAH, SUKAMISKIN, ARCAMANIK, KOTA BANDUNG, JAWA BARAT;107.675;-6.918;2017;;
449;JAWA BARAT;KOTA BANDUNG;KECAMATAN ARCAMANIK;MASJID AL HIDAYAH;JL. ARCAMANIK ENDAH, SUKAMISKIN, ARCAMANIK, KOTA BANDUNG, JAWA BARAT;107.675;-6.918;2017;;
450;JAWA BARAT;KOTA BANDUNG;KECAMATAN ARCAMANIK;MASJID AL HIDAYAH;JL. ARCAMANIK ENDAH, SUKAMISKIN, ARCAMANIK, KOTA BANDUNG, JAWA BARAT;107.675;-6.918;2017;;
451;JAWA BARAT;KOTA BANDUNG;KECAMATAN ARCAMANIK;MASJID AL HIDAYAH;JL. ARCAMANIK ENDAH, SUKAMISKIN, ARCAMANIK, KOTA BANDUNG, JAWA BARAT;107.675;-6.918;2017;;
452;JAWA BARAT;KOTA BANDUNG;KECAMATAN ARCAMANIK;MASJID AL HIDAYAH;JL. ARCAMANIK ENDAH, SUKAMISKIN, ARCAMANIK, KOTA BANDUNG, JAWA BARAT;107.675;-6.918;2017;;
453;JAWA BARAT;KOTA BANDUNG;KECAMATAN ARCAMANIK;MASJID AL HIDAYAH;JL. ARCAMANIK ENDAH, SUKAMISKIN, ARCAMANIK, KOTA BANDUNG, JAWA BARAT;107.675;-6.918;2017;;
454;JAWA BARAT;KOTA BANDUNG;KECAMATAN ARCAMANIK;MASJID AL HIDAYAH;JL. ARCAMANIK ENDAH, SUKAMISKIN, ARCAMANIK, KOTA BANDUNG, JAWA BARAT;107.675;-6.918;2017;;
455;JAWA BARAT;KOTA BANDUNG;KECAMATAN ARCAMANIK;MASJID AL HIDAYAH;JL. ARCAMANIK ENDAH, SUKAMISKIN, ARCAMANIK, KOTA BANDUNG, JAWA BARAT;107.675;-6.918;2017;;
456;JAWA BARAT;KOTA BANDUNG;KECAMATAN ARCAMANIK;MASJID AL HIDAYAH;JL. ARCAMANIK ENDAH, SUKAMISKIN, ARCAMANIK, KOTA BANDUNG, JAWA BARAT;107.675;-6.918;2017;;
457;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL HIKMAH;KOMPLEK RIUNG BANDUNG, JALAN RIUNG BANDUNG, CIPAMOKOLAN, RANCASARI, KOTA BANDUNG, JAWA BARAT;107.679;-6.943;2017;;
458;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL HIKMAH;KOMPLEK RIUNG BANDUNG, JALAN RIUNG BANDUNG, CIPAMOKOLAN, RANCASARI, KOTA BANDUNG, JAWA BARAT;107.679;-6.943;2017;;
459;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL HIKMAH;KOMPLEK RIUNG BANDUNG, JALAN RIUNG BANDUNG, CIPAMOKOLAN, RANCASARI, KOTA BANDUNG, JAWA BARAT;107.679;-6.943;2017;;
460;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL HIKMAH;KOMPLEK RIUNG BANDUNG, JALAN RIUNG BANDUNG, CIPAMOKOLAN, RANCASARI, KOTA BANDUNG, JAWA BARAT;107.679;-6.943;2017;;
461;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL HIKMAH;KOMPLEK RIUNG BANDUNG, JALAN RIUNG BANDUNG, CIPAMOKOLAN, RANCASARI, KOTA BANDUNG, JAWA BARAT;107.679;-6.943;2017;;
462;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL HIKMAH;KOMPLEK RIUNG BANDUNG, JALAN RIUNG BANDUNG, CIPAMOKOLAN, RANCASARI, KOTA BANDUNG, JAWA BARAT;107.679;-6.943;2017;;
463;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL HIKMAH;KOMPLEK RIUNG BANDUNG, JALAN RIUNG BANDUNG, CIPAMOKOLAN, RANCASARI, KOTA BANDUNG, JAWA BARAT;107.679;-6.943;2017;;
464;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL HIKMAH;KOMPLEK RIUNG BANDUNG, JALAN RIUNG BANDUNG, CIPAMOKOLAN, RANCASARI, KOTA BANDUNG, JAWA BARAT;107.679;-6.943;2017;;
465;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL HIKMAH;KOMPLEK RIUNG BANDUNG, JALAN RIUNG BANDUNG, CIPAMOKOLAN, RANCASARI, KOTA BANDUNG, JAWA BARAT;107.679;-6.943;2017;;
466;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL HIKMAH;KOMPLEK RIUNG BANDUNG, JALAN RIUNG BANDUNG, CIPAMOKOLAN, RANCASARI, KOTA BANDUNG, JAWA BARAT;107.679;-6.943;2017;;
467;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL HIKMAH;KOMPLEK RIUNG BANDUNG, JALAN RIUNG BANDUNG, CIPAMOKOLAN, RANCASARI, KOTA BANDUNG, JAWA BARAT;107.679;-6.943;2017;;
468;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL HIKMAH;KOMPLEK RIUNG BANDUNG, JALAN RIUNG BANDUNG, CIPAMOKOLAN, RANCASARI, KOTA BANDUNG, JAWA BARAT;107.679;-6.943;2017;;
469;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL JIHAD;KOMP. RIUNG BANDUNG;0;0;2017;;
470;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL JIHAD;KOMP. RIUNG BANDUNG;0;0;2017;;
471;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL JIHAD;KOMP. RIUNG BANDUNG;0;0;2017;;
472;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL JIHAD;KOMP. RIUNG BANDUNG;0;0;2017;;
473;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL JIHAD;KOMP. RIUNG BANDUNG;0;0;2017;;
474;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL JIHAD;KOMP. RIUNG BANDUNG;0;0;2017;;
475;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL JIHAD;KOMP. RIUNG BANDUNG;0;0;2017;;
476;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL JIHAD;KOMP. RIUNG BANDUNG;0;0;2017;;
477;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL JIHAD;KOMP. RIUNG BANDUNG;0;0;2017;;
478;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL JIHAD;KOMP. RIUNG BANDUNG;0;0;2017;;
479;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL JIHAD;KOMP. RIUNG BANDUNG;0;0;2017;;
480;JAWA BARAT;KOTA BANDUNG;KECAMATAN RANCASARI;MASJID AL JIHAD;KOMP. RIUNG BANDUNG;0;0;2017;;
481;JAWA BARAT;KOTA BANDUNG;KECAMATAN COBLONG;MASJID AL MANAR;JL. PUTER NO.5, SADANG SERANG, COBLONG, KOTA BANDUNG, JAWA BARAT;107.622;-68.979;2017;;
482;JAWA BARAT;KOTA BANDUNG;KECAMATAN COBLONG;MASJID AL MANAR;JL. PUTER NO.5, SADANG SERANG, COBLONG, KOTA BANDUNG, JAWA BARAT;107.622;-68.979;2017;;
483;JAWA BARAT;KOTA BANDUNG;KECAMATAN COBLONG;MASJID AL MANAR;JL. PUTER NO.5, SADANG SERANG, COBLONG, KOTA BANDUNG, JAWA BARAT;107.622;-68.979;2017;;
484;JAWA BARAT;KOTA BANDUNG;KECAMATAN COBLONG;MASJID AL MANAR;JL. PUTER NO.5, SADANG SERANG, COBLONG, KOTA BANDUNG, JAWA BARAT;107.622;-68.979;2017;;
485;JAWA BARAT;KOTA BANDUNG;KECAMATAN COBLONG;MASJID AL MANAR;JL. PUTER NO.5, SADANG SERANG, COBLONG, KOTA BANDUNG, JAWA BARAT;107.622;-68.979;2017;;
486;JAWA BARAT;KOTA BANDUNG;KECAMATAN COBLONG;MASJID AL MANAR;JL. PUTER NO.5, SADANG SERANG, COBLONG, KOTA BANDUNG, JAWA BARAT;107.622;-68.979;2017;;
487;JAWA BARAT;KOTA BANDUNG;KECAMATAN COBLONG;MASJID AL MANAR;JL. PUTER NO.5, SADANG SERANG, COBLONG, KOTA BANDUNG, JAWA BARAT;107.622;-68.979;2017;;
488;JAWA BARAT;KOTA BANDUNG;KECAMATAN COBLONG;MASJID AL MANAR;JL. PUTER NO.5, SADANG SERANG, COBLONG, KOTA BANDUNG, JAWA BARAT;107.622;-68.979;2017;;
489;JAWA BARAT;KOTA BANDUNG;KECAMATAN COBLONG;MASJID AL MANAR;JL. PUTER NO.5, SADANG SERANG, COBLONG, KOTA BANDUNG, JAWA BARAT;107.622;-68.979;2017;;
490;JAWA BARAT;KOTA BANDUNG;KECAMATAN COBLONG;MASJID AL MANAR;JL. PUTER NO.5, SADANG SERANG, COBLONG, KOTA BANDUNG, JAWA BARAT;107.622;-68.979;2017;;
491;JAWA BARAT;KOTA BANDUNG;KECAMATAN COBLONG;MASJID AL MANAR;JL. PUTER NO.5, SADANG SERANG, COBLONG, KOTA BANDUNG, JAWA BARAT;107.622;-68.979;2017;;
492;JAWA BARAT;KOTA BANDUNG;KECAMATAN COBLONG;MASJID AL MANAR;JL. PUTER NO.5, SADANG SERANG, COBLONG, KOTA BANDUNG, JAWA BARAT;107.622;-68.979;2017;;
493;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUMUR BANDUNG;MASJID AL UKHUWAH;MASJID AL UKHUWAH, JALAN WASTUKANCANA, BABAKAN CIAMIS, BANDUNG CITY, WEST JAVA;107.609;-69.107;2017;;
494;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUMUR BANDUNG;MASJID AL UKHUWAH;MASJID AL UKHUWAH, JALAN WASTUKANCANA, BABAKAN CIAMIS, BANDUNG CITY, WEST JAVA;107.609;-69.107;2017;;
495;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUMUR BANDUNG;MASJID AL UKHUWAH;MASJID AL UKHUWAH, JALAN WASTUKANCANA, BABAKAN CIAMIS, BANDUNG CITY, WEST JAVA;107.609;-69.107;2017;;
496;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUMUR BANDUNG;MASJID AL UKHUWAH;MASJID AL UKHUWAH, JALAN WASTUKANCANA, BABAKAN CIAMIS, BANDUNG CITY, WEST JAVA;107.609;-69.107;2017;;
497;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUMUR BANDUNG;MASJID AL UKHUWAH;MASJID AL UKHUWAH, JALAN WASTUKANCANA, BABAKAN CIAMIS, BANDUNG CITY, WEST JAVA;107.609;-69.107;2017;;
498;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUMUR BANDUNG;MASJID AL UKHUWAH;MASJID AL UKHUWAH, JALAN WASTUKANCANA, BABAKAN CIAMIS, BANDUNG CITY, WEST JAVA;107.609;-69.107;2017;;
499;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUMUR BANDUNG;MASJID AL UKHUWAH;MASJID AL UKHUWAH, JALAN WASTUKANCANA, BABAKAN CIAMIS, BANDUNG CITY, WEST JAVA;107.609;-69.107;2017;;
500;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUMUR BANDUNG;MASJID AL UKHUWAH;MASJID AL UKHUWAH, JALAN WASTUKANCANA, BABAKAN CIAMIS, BANDUNG CITY, WEST JAVA;107.609;-69.107;2017;;
501;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUMUR BANDUNG;MASJID AL UKHUWAH;MASJID AL UKHUWAH, JALAN WASTUKANCANA, BABAKAN CIAMIS, BANDUNG CITY, WEST JAVA;107.609;-69.107;2017;;
502;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUMUR BANDUNG;MASJID AL UKHUWAH;MASJID AL UKHUWAH, JALAN WASTUKANCANA, BABAKAN CIAMIS, BANDUNG CITY, WEST JAVA;107.609;-69.107;2017;;
503;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUMUR BANDUNG;MASJID AL UKHUWAH;MASJID AL UKHUWAH, JALAN WASTUKANCANA, BABAKAN CIAMIS, BANDUNG CITY, WEST JAVA;107.609;-69.107;2017;;
504;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUMUR BANDUNG;MASJID AL UKHUWAH;MASJID AL UKHUWAH, JALAN WASTUKANCANA, BABAKAN CIAMIS, BANDUNG CITY, WEST JAVA;107.609;-69.107;2017;;
505;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUKASARI;MASJID DAARUT TAUHID BANDUNG;JL. GEGER KALONG GIRANG NO.40, ISOLA, SUKASARI, KOTA BANDUNG, JAWA BARAT;107.59.00;-68.636;2017;;
506;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUKASARI;MASJID DAARUT TAUHID BANDUNG;JL. GEGER KALONG GIRANG NO.40, ISOLA, SUKASARI, KOTA BANDUNG, JAWA BARAT;107.59.00;-68.636;2017;;
507;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUKASARI;MASJID DAARUT TAUHID BANDUNG;JL. GEGER KALONG GIRANG NO.40, ISOLA, SUKASARI, KOTA BANDUNG, JAWA BARAT;107.59.00;-68.636;2017;;
508;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUKASARI;MASJID DAARUT TAUHID BANDUNG;JL. GEGER KALONG GIRANG NO.40, ISOLA, SUKASARI, KOTA BANDUNG, JAWA BARAT;107.59.00;-68.636;2017;;
509;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUKASARI;MASJID DAARUT TAUHID BANDUNG;JL. GEGER KALONG GIRANG NO.40, ISOLA, SUKASARI, KOTA BANDUNG, JAWA BARAT;107.59.00;-68.636;2017;;
510;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUKASARI;MASJID DAARUT TAUHID BANDUNG;JL. GEGER KALONG GIRANG NO.40, ISOLA, SUKASARI, KOTA BANDUNG, JAWA BARAT;107.59.00;-68.636;2017;;
511;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUKASARI;MASJID DAARUT TAUHID BANDUNG;JL. GEGER KALONG GIRANG NO.40, ISOLA, SUKASARI, KOTA BANDUNG, JAWA BARAT;107.59.00;-68.636;2017;;
512;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUKASARI;MASJID DAARUT TAUHID BANDUNG;JL. GEGER KALONG GIRANG NO.40, ISOLA, SUKASARI, KOTA BANDUNG, JAWA BARAT;107.59.00;-68.636;2017;;
513;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUKASARI;MASJID DAARUT TAUHID BANDUNG;JL. GEGER KALONG GIRANG NO.40, ISOLA, SUKASARI, KOTA BANDUNG, JAWA BARAT;107.59.00;-68.636;2017;;
514;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUKASARI;MASJID DAARUT TAUHID BANDUNG;JL. GEGER KALONG GIRANG NO.40, ISOLA, SUKASARI, KOTA BANDUNG, JAWA BARAT;107.59.00;-68.636;2017;;
515;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUKASARI;MASJID DAARUT TAUHID BANDUNG;JL. GEGER KALONG GIRANG NO.40, ISOLA, SUKASARI, KOTA BANDUNG, JAWA BARAT;107.59.00;-68.636;2017;;
516;JAWA BARAT;KOTA BANDUNG;KECAMATAN SUKASARI;MASJID DAARUT TAUHID BANDUNG;JL. GEGER KALONG GIRANG NO.40, ISOLA, SUKASARI, KOTA BANDUNG, JAWA BARAT;107.59.00;-68.636;2017;;
517;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID ISTIQOMAH;JL. CITARUM NO.6, CITARUM, BANDUNG, JAWA BARAT;107.622;-69.047;2017;;
518;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID ISTIQOMAH;JL. CITARUM NO.6, CITARUM, BANDUNG, JAWA BARAT;107.622;-69.047;2017;;
519;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID ISTIQOMAH;JL. CITARUM NO.6, CITARUM, BANDUNG, JAWA BARAT;107.622;-69.047;2017;;
520;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID ISTIQOMAH;JL. CITARUM NO.6, CITARUM, BANDUNG, JAWA BARAT;107.622;-69.047;2017;;
521;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID ISTIQOMAH;JL. CITARUM NO.6, CITARUM, BANDUNG, JAWA BARAT;107.622;-69.047;2017;;
522;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID ISTIQOMAH;JL. CITARUM NO.6, CITARUM, BANDUNG, JAWA BARAT;107.622;-69.047;2017;;
523;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID ISTIQOMAH;JL. CITARUM NO.6, CITARUM, BANDUNG, JAWA BARAT;107.622;-69.047;2017;;
524;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID ISTIQOMAH;JL. CITARUM NO.6, CITARUM, BANDUNG, JAWA BARAT;107.622;-69.047;2017;;
525;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID ISTIQOMAH;JL. CITARUM NO.6, CITARUM, BANDUNG, JAWA BARAT;107.622;-69.047;2017;;
526;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID ISTIQOMAH;JL. CITARUM NO.6, CITARUM, BANDUNG, JAWA BARAT;107.622;-69.047;2017;;
527;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID ISTIQOMAH;JL. CITARUM NO.6, CITARUM, BANDUNG, JAWA BARAT;107.622;-69.047;2017;;
528;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID ISTIQOMAH;JL. CITARUM NO.6, CITARUM, BANDUNG, JAWA BARAT;107.622;-69.047;2017;;
529;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID MIFTAHUL HIDAYAH;JL. MANGGA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT;107.631;-69.139;2017;;
530;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID MIFTAHUL HIDAYAH;JL. MANGGA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT;107.631;-69.139;2017;;
531;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID MIFTAHUL HIDAYAH;JL. MANGGA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT;107.631;-69.139;2017;;
532;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID MIFTAHUL HIDAYAH;JL. MANGGA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT;107.631;-69.139;2017;;
533;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID MIFTAHUL HIDAYAH;JL. MANGGA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT;107.631;-69.139;2017;;
534;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID MIFTAHUL HIDAYAH;JL. MANGGA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT;107.631;-69.139;2017;;
535;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID MIFTAHUL HIDAYAH;JL. MANGGA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT;107.631;-69.139;2017;;
536;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID MIFTAHUL HIDAYAH;JL. MANGGA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT;107.631;-69.139;2017;;
537;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID MIFTAHUL HIDAYAH;JL. MANGGA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT;107.631;-69.139;2017;;
538;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID MIFTAHUL HIDAYAH;JL. MANGGA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT;107.631;-69.139;2017;;
539;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID MIFTAHUL HIDAYAH;JL. MANGGA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT;107.631;-69.139;2017;;
540;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;MASJID MIFTAHUL HIDAYAH;JL. MANGGA, CIHAPIT, BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT;107.631;-69.139;2017;;
541;JAWA BARAT;KOTA BANDUNG;KECAMATAN LENGKONG;MASJID MUJAHIDIN;JL.SANCANG NO.6 BURANGRANG, LENGKONG, BANDUNG, JAWA BARAT;107.619;-69.304;2017;;
